"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PABPC4",1.61743378800494e-176,0.394587956785135,0.494,0.055,3.534739800306e-172,"10","PABPC4"
"DMAC2",2.02592487445486e-176,0.411735876093836,0.328,0.024,4.42745622063366e-172,"10","DMAC2"
"KRT17",5.54912686152065e-176,1.01660675118124,0.347,0.027,1.21270618431672e-171,"10","KRT17"
"COX6A12",6.67253601716087e-176,0.560562930868532,0.819,0.137,1.45821602119034e-171,"10","COX6A1"
"GLUL",7.22022409410163e-176,0.295125358617037,0.552,0.066,1.57790777352497e-171,"10","GLUL"
"CYTOR",1.03448822484223e-175,0.253765699816702,0.371,0.031,2.26077056657021e-171,"10","CYTOR"
"MTMR12",1.1630084092367e-175,0.437528173816974,0.29,0.019,2.54163857754589e-171,"10","MTMR12"
"ARHGAP21",1.4097914242027e-175,0.385237673457168,0.301,0.021,3.08095817845258e-171,"10","ARHGAP21"
"ANAPC162",1.44450722293732e-175,0.66647940189774,0.629,0.088,3.15682608500722e-171,"10","ANAPC16"
"NFKB1",1.78165111890836e-175,0.388670733167577,0.351,0.028,3.89362035526234e-171,"10","NFKB1"
"CBR1",2.21647308066996e-175,0.448705500108004,0.317,0.023,4.84388027049613e-171,"10","CBR1"
"NAP1L4",2.3820375685217e-175,0.425329902261587,0.417,0.04,5.20570490224731e-171,"10","NAP1L4"
"CAST",4.62509780007579e-175,0.337841766569288,0.649,0.091,1.01076887322856e-170,"10","CAST"
"PIM3",7.4977428565676e-175,0.48004009913086,0.56,0.07,1.63855672387428e-170,"10","PIM3"
"CS",8.08880131203907e-175,0.424324626407163,0.521,0.062,1.76772663873302e-170,"10","CS"
"KDM5B",8.13485698676242e-175,0.299137551543411,0.521,0.061,1.77779164588706e-170,"10","KDM5B"
"RNF72",8.80016412137858e-175,0.580142258876897,0.502,0.058,1.92318786708608e-170,"10","RNF7"
"KIF1C",9.21031315756168e-175,0.484555886298723,0.363,0.03,2.01282183745353e-170,"10","KIF1C"
"ZFAND51",1.04746385168473e-174,0.644402192428684,0.552,0.069,2.28912750147182e-170,"10","ZFAND5"
"AL078595.13",1.3378057517201e-174,1.02007452641294,0.869,0.149,2.9236406898091e-170,"10","AL078595.1"
"ELF31",1.67144584677187e-174,1.2771852400172,0.934,0.177,3.65277775353525e-170,"10","ELF3"
"TNS1",1.67522417631171e-174,0.40872236623219,0.494,0.054,3.6610349149116e-170,"10","TNS1"
"AL358113.1",2.44804112797518e-174,0.292607880167143,0.301,0.021,5.34994908107696e-170,"10","AL358113.1"
"CRAT",4.63139321816902e-174,0.338937560935912,0.332,0.025,1.01214467389866e-169,"10","CRAT"
"GLO11",7.36196405476047e-174,0.467450859638752,0.378,0.033,1.60888362452735e-169,"10","GLO1"
"H4C3",7.92911601391943e-174,0.490330514924741,0.695,0.104,1.73282901368195e-169,"10","H4C3"
"IDH21",8.17326291682122e-174,0.933846048279109,0.768,0.135,1.78618487784211e-169,"10","IDH2"
"TMEM50A",1.29483264205005e-173,0.433917630618868,0.467,0.05,2.82972725593617e-169,"10","TMEM50A"
"GALNT3",1.61425919004195e-173,0.444394588266409,0.293,0.02,3.52780203391769e-169,"10","GALNT3"
"TFRC",2.67537128921744e-173,0.384493384712038,0.297,0.02,5.84675641545579e-169,"10","TFRC"
"LGALS11",3.47329914458748e-173,0.69924911020698,0.332,0.025,7.59054795058148e-169,"10","LGALS1"
"RBPJ",6.29408256609185e-173,0.371411740999649,0.49,0.055,1.37550880399371e-168,"10","RBPJ"
"PFKL",1.13131012686915e-172,0.425984443149477,0.537,0.065,2.47236515125984e-168,"10","PFKL"
"RER1",2.21672886446446e-172,0.475668518975926,0.394,0.036,4.84443926040063e-168,"10","RER1"
"RNPEPL1",2.79175820316018e-172,0.449804583970994,0.263,0.016,6.10110837718626e-168,"10","RNPEPL1"
"SUN2",4.02771219104055e-172,0.384553770882175,0.494,0.056,8.80216222230003e-168,"10","SUN2"
"IRF2BPL2",4.39127541427098e-172,0.553404114059158,0.637,0.09,9.59669329034781e-168,"10","IRF2BPL"
"PTGES32",9.53621995562255e-172,0.541371565692952,0.664,0.098,2.08404550910175e-167,"10","PTGES3"
"SDHC2",1.28411884216819e-171,0.723294251598826,0.714,0.114,2.80631331767436e-167,"10","SDHC"
"PPA12",1.4109452573978e-171,0.675643703421893,0.591,0.08,3.08347976551714e-167,"10","PPA1"
"LAMTOR12",2.56424818854912e-171,0.418996465000548,0.537,0.065,5.60390799125524e-167,"10","LAMTOR1"
"ARRDC1",3.96311456971741e-171,0.299231084840819,0.274,0.017,8.66099058066044e-167,"10","ARRDC1"
"IL10RB",4.8089917993189e-171,0.494361497504515,0.486,0.055,1.05095706782315e-166,"10","IL10RB"
"BDH2",5.32143568238338e-171,0.263676605271659,0.255,0.015,1.16294655402806e-166,"10","BDH2"
"TRIM26",8.76295460860665e-171,0.326166535331842,0.266,0.016,1.9150561001649e-166,"10","TRIM26"
"ARPC5",9.69805113156631e-171,0.441078763380241,0.656,0.096,2.1194120942925e-166,"10","ARPC5"
"PKN2",9.91016414808365e-171,0.426736371687332,0.317,0.024,2.1657672729222e-166,"10","PKN2"
"KIFC3",1.39915480641321e-170,0.255162271022277,0.39,0.035,3.05771291393544e-166,"10","KIFC3"
"IFITM33",1.53086120136339e-170,1.23201133995322,0.946,0.173,3.34554406945955e-166,"10","IFITM3"
"C15orf39",4.22693397295322e-170,0.333311981582828,0.274,0.017,9.23754150449197e-166,"10","C15orf39"
"PGRMC1",5.75876679590927e-170,0.389792284915484,0.432,0.044,1.25852089557801e-165,"10","PGRMC1"
"FADS3",6.68540071741126e-170,0.447530063777926,0.301,0.021,1.46102747278306e-165,"10","FADS3"
"CTNNB1",9.04978684469657e-170,0.4253656291958,0.463,0.05,1.97774041703999e-165,"10","CTNNB1"
"SLC25A63",9.39436994280646e-170,0.801792203690851,0.834,0.148,2.05304560730092e-165,"10","SLC25A6"
"PHB2",1.45012415544932e-169,0.382936470148406,0.618,0.086,3.16910132931895e-165,"10","PHB2"
"NCK1",1.88612504426316e-169,0.333002629818301,0.27,0.017,4.12193767173271e-165,"10","NCK1"
"PRRC2C",2.58936695576398e-169,0.550910080208493,0.602,0.083,5.6588025451266e-165,"10","PRRC2C"
"AMFR",5.18731843745063e-169,0.453993956522285,0.32,0.024,1.13363657132046e-164,"10","AMFR"
"RAB10",8.62916649971088e-169,0.303284762399912,0.629,0.089,1.88581804684682e-164,"10","RAB10"
"SLC25A32",1.0488770000786e-168,0.669126721181032,0.807,0.141,2.29221579597178e-164,"10","SLC25A3"
"TCF7L2",1.54208436995549e-168,0.310250160457081,0.29,0.02,3.37007118210072e-164,"10","TCF7L2"
"PRKCSH2",3.27282507581868e-168,0.47529591353521,0.517,0.063,7.15243192069414e-164,"10","PRKCSH"
"C1RL",3.82358579200874e-168,0.494252280187416,0.286,0.02,8.3560643898559e-164,"10","C1RL"
"SDF41",7.15788962513313e-168,0.466635843028374,0.633,0.09,1.56428519867659e-163,"10","SDF4"
"NT5C",7.27735382111849e-168,0.463283581410608,0.313,0.023,1.59039290406723e-163,"10","NT5C"
"DDX52",1.20089007955499e-167,0.645102997949278,0.768,0.128,2.62442517985947e-163,"10","DDX5"
"POLR2A2",1.93101402603227e-167,0.477689767617142,0.432,0.045,4.22003805249093e-163,"10","POLR2A"
"FEZ2",2.40127771439511e-167,0.287572451285738,0.309,0.023,5.24775231703906e-163,"10","FEZ2"
"CD1641",4.01329681037221e-167,0.525992728117443,0.734,0.118,8.77065884938742e-163,"10","CD164"
"CTDSP2",4.26352639229579e-167,0.474582621045337,0.382,0.035,9.31751057772322e-163,"10","CTDSP2"
"ARPC5L",6.51725989484963e-167,0.38934749977945,0.413,0.041,1.42428197742044e-162,"10","ARPC5L"
"RBBP42",8.56524210312879e-167,0.503012429165558,0.575,0.077,1.87184800921777e-162,"10","RBBP4"
"PSME1",1.00554248085827e-166,0.403936261331237,0.653,0.096,2.19751253766767e-162,"10","PSME1"
"EPB41L1",1.23392542937157e-166,0.282421691309407,0.347,0.029,2.69662063334864e-162,"10","EPB41L1"
"CHD4",1.31492968608568e-166,0.452082369985052,0.521,0.064,2.87364733597165e-162,"10","CHD4"
"YY11",1.76631302449002e-166,0.538181624147366,0.483,0.056,3.86010048372049e-162,"10","YY1"
"LTBP3",3.26604588518476e-166,0.436360032183524,0.506,0.061,7.13761667748276e-162,"10","LTBP3"
"COMMD62",3.77728841053123e-166,0.475056972138076,0.49,0.057,8.25488609237495e-162,"10","COMMD6"
"IGF2R",3.9700638844166e-166,0.444209264157769,0.417,0.042,8.67617761300404e-162,"10","IGF2R"
"CNOT8",5.38324898337698e-166,0.381538946666589,0.27,0.018,1.17645523282721e-161,"10","CNOT8"
"SEC11A1",8.51425014657798e-166,0.588078606319431,0.687,0.108,1.86070422703315e-161,"10","SEC11A"
"TMOD3",9.00063792114083e-166,0.479597411227397,0.425,0.044,1.96699941128612e-161,"10","TMOD3"
"WASF2",9.87208027318873e-166,0.416279959141411,0.66,0.099,2.15744442290267e-161,"10","WASF2"
"CASP7",1.54776396063694e-165,0.297415343965276,0.293,0.021,3.38248335957597e-161,"10","CASP7"
"NAP1L13",1.66621610034977e-165,0.784043046663719,0.873,0.162,3.6413486657044e-161,"10","NAP1L1"
"MAP1LC3B1",1.87615779429497e-165,0.427319217972696,0.579,0.078,4.10015524365223e-161,"10","MAP1LC3B"
"CTSA2",3.95778459846719e-165,0.694126931132054,0.591,0.082,8.6493424614902e-161,"10","CTSA"
"FAM184B3",4.49046623464949e-165,0.969735947433918,0.73,0.121,9.813464909203e-161,"10","FAM184B"
"ALDOA1",4.65984323566994e-165,0.617839011789598,0.795,0.139,1.01836214072331e-160,"10","ALDOA"
"TUFM2",5.90125992449337e-165,0.596758366267693,0.467,0.053,1.28966134389878e-160,"10","TUFM"
"PHLDB2",6.40094960099546e-165,0.414513364230467,0.324,0.026,1.39886352580155e-160,"10","PHLDB2"
"C4orf19",7.55222768821463e-165,0.603120816881517,0.378,0.035,1.65046383898242e-160,"10","C4orf19"
"NONO",8.42746435535826e-165,0.498809689167585,0.714,0.115,1.84173806021999e-160,"10","NONO"
"FBXW51",1.02347447021705e-164,0.437605987899597,0.367,0.033,2.23670110721234e-160,"10","FBXW5"
"RALA",1.04559588652302e-164,0.432229125743036,0.382,0.036,2.2850452504074e-160,"10","RALA"
"BCAP31",1.62200502727677e-164,0.370056812778901,0.676,0.103,3.54472978661066e-160,"10","BCAP31"
"RRBP1",2.0323680265221e-164,0.408843920686235,0.456,0.05,4.44153708516141e-160,"10","RRBP1"
"HLA-B4",3.98533144602241e-164,2.04231923370232,0.988,0.269,8.70954334213737e-160,"10","HLA-B"
"AC093512.21",6.00578921705594e-164,0.548420289667938,0.788,0.137,1.3125051754954e-159,"10","AC093512.2"
"WAC2",6.02604642778308e-164,0.549630315867521,0.637,0.095,1.31693218632771e-159,"10","WAC"
"MYH141",8.60992551564356e-164,0.438057368899077,0.452,0.049,1.88161312218874e-159,"10","MYH14"
"TMUB11",1.25726270111837e-163,0.441171042110149,0.425,0.044,2.74762190702408e-159,"10","TMUB1"
"WWP1",1.506033971984e-163,0.330454507326781,0.293,0.021,3.29128664237384e-159,"10","WWP1"
"JUN2",1.51448723235402e-163,1.17435027324834,0.896,0.174,3.30976039758647e-159,"10","JUN"
"RPS213",1.55869990978277e-163,0.902589804764782,0.873,0.163,3.40638278283927e-159,"10","RPS21"
"ATP13A3",2.52960528650104e-163,0.455706182877787,0.39,0.037,5.52819939311937e-159,"10","ATP13A3"
"OS92",2.83246377027803e-163,0.417894115972564,0.622,0.089,6.1900663235656e-159,"10","OS9"
"LRRFIP2",2.9875743776022e-163,0.444293632877706,0.363,0.032,6.52904504481184e-159,"10","LRRFIP2"
"NSA22",3.37387461801371e-163,0.567327097324685,0.699,0.111,7.37326559020717e-159,"10","NSA2"
"BAG6",4.42796888410786e-163,0.327421389286727,0.533,0.068,9.67688319932931e-159,"10","BAG6"
"KLHL36",5.7722461239303e-163,0.396186197538156,0.39,0.037,1.26146666792373e-158,"10","KLHL36"
"UBE2B1",1.23825354391751e-162,0.504481706482721,0.459,0.052,2.70607929487732e-158,"10","UBE2B"
"IL6ST",1.29174118136953e-162,0.450818880878296,0.521,0.065,2.82297117776498e-158,"10","IL6ST"
"MAFF1",1.4242383431992e-162,0.548804992164893,0.602,0.085,3.11253047522753e-158,"10","MAFF"
"EIF3G",1.64161985574462e-162,0.365248190424762,0.483,0.056,3.5875960327443e-158,"10","EIF3G"
"EGLN1",1.84110371307668e-162,0.320433113239135,0.27,0.018,4.02354805455777e-158,"10","EGLN1"
"NKIRAS2",2.16798593215491e-162,0.389824546136884,0.317,0.025,4.73791645613135e-158,"10","NKIRAS2"
"SNX6",2.43874849370855e-162,0.371888390183293,0.371,0.034,5.32964095815067e-158,"10","SNX6"
"BCAR11",2.87591360126151e-162,0.51138630970001,0.417,0.043,6.2850215841969e-158,"10","BCAR1"
"CALR3",3.66609359283983e-162,1.1233083578719,0.938,0.19,8.01188093779217e-158,"10","CALR"
"PSEN1",3.67432973408784e-162,0.306299170119721,0.29,0.021,8.02988020087556e-158,"10","PSEN1"
"EIF4H2",4.1733658380987e-162,0.537075259736715,0.66,0.101,9.12047370258091e-158,"10","EIF4H"
"TMED21",4.98534892105356e-162,0.487301776218183,0.761,0.128,1.08949815320705e-157,"10","TMED2"
"CHCHD101",6.75430160644887e-162,0.572582350490598,0.637,0.095,1.47608507307334e-157,"10","CHCHD10"
"P2RX41",1.26318695899098e-161,0.549841449343335,0.39,0.038,2.76056878017889e-157,"10","P2RX4"
"CXCL81",1.33622752338496e-161,1.26155362744358,0.637,0.093,2.9201916296055e-157,"10","CXCL8"
"SQOR",1.36505344175618e-161,0.360100832387842,0.332,0.027,2.98318779161395e-157,"10","SQOR"
"TMEM120A",1.51560120373264e-161,0.36817653751366,0.278,0.019,3.31219487063731e-157,"10","TMEM120A"
"C6orf621",1.7019168147783e-161,0.404651724858999,0.471,0.054,3.7193690070165e-157,"10","C6orf62"
"HEBP1",1.79695477106433e-161,0.289252142694116,0.394,0.038,3.92706495668398e-157,"10","HEBP1"
"GNAI22",1.84385196708578e-161,0.633451934370768,0.664,0.102,4.02955408886926e-157,"10","GNAI2"
"COX5B2",2.11748464853631e-161,0.677361771740507,0.703,0.114,4.62755095091125e-157,"10","COX5B"
"CLDN41",2.82504504664453e-161,0.689300357734853,0.807,0.138,6.17385344493695e-157,"10","CLDN4"
"TMSB102",3.5753570812046e-161,1.75736159799788,0.977,0.234,7.81358536526453e-157,"10","TMSB10"
"KCTD3",4.68317878250253e-161,0.270251317190208,0.39,0.038,1.0234618911281e-156,"10","KCTD3"
"PDXK",4.73205937718154e-161,0.398726904637441,0.533,0.068,1.03414425628925e-156,"10","PDXK"
"SELENOH2",6.14283509539804e-161,0.580401197003827,0.587,0.083,1.34245518174829e-156,"10","SELENOH"
"NR1H2",8.66631360253287e-161,0.49235140891218,0.282,0.02,1.89393617469753e-156,"10","NR1H2"
"GUCD1",9.56583429078912e-161,0.292199090284955,0.382,0.036,2.09051742590905e-156,"10","GUCD1"
"ATP11B",1.03981637614899e-160,0.34667433625926,0.336,0.028,2.27241470843601e-156,"10","ATP11B"
"MOB1A",1.61164303709512e-160,0.341322323295832,0.363,0.033,3.52208469326768e-156,"10","MOB1A"
"HOMER22",1.89590143862504e-160,0.688913685957706,0.645,0.098,4.14330300397117e-156,"10","HOMER2"
"SNRNP200",2.24501312529767e-160,0.433364933473829,0.514,0.064,4.90625168402553e-156,"10","SNRNP200"
"GLB11",3.58754630861491e-160,0.466871464562675,0.371,0.035,7.84022370284703e-156,"10","GLB1"
"ATP5F1B",3.81657393724e-160,0.634233033402923,0.784,0.138,8.34074068244429e-156,"10","ATP5F1B"
"MARCKS1",8.56455394834966e-160,0.481294318622901,0.741,0.124,1.87169761987233e-155,"10","MARCKS"
"GTF2I1",9.43513355854022e-160,1.02705739295468,0.849,0.164,2.06195408788338e-155,"10","GTF2I"
"RAP1B2",9.97094535328795e-160,0.693590463033023,0.571,0.08,2.17905039750755e-155,"10","RAP1B"
"NBR1",1.14070493570516e-159,0.316257738695337,0.548,0.072,2.49289656649006e-155,"10","NBR1"
"EIF3D",1.53766756917281e-159,0.409969557707307,0.629,0.093,3.36041870567025e-155,"10","EIF3D"
"ARRDC3",1.68549031392027e-159,0.515771389128751,0.521,0.066,3.68347053204136e-155,"10","ARRDC3"
"INSR",2.02454760717842e-159,0.395821388961185,0.394,0.039,4.42444634072771e-155,"10","INSR"
"ZNF768",2.05668322440144e-159,0.294444153189917,0.297,0.022,4.49467551860691e-155,"10","ZNF768"
"MRPS12",3.68694057265919e-159,0.251716337906362,0.347,0.03,8.05743992748939e-155,"10","MRPS12"
"CD462",4.17414420466639e-159,0.677684832329288,0.51,0.065,9.12217474487794e-155,"10","CD46"
"HMGCL",4.5793146208551e-159,0.372521050123871,0.456,0.052,1.00076341724167e-154,"10","HMGCL"
"LRRC8A",5.01072010367928e-159,0.261918822254162,0.278,0.019,1.09504277145807e-154,"10","LRRC8A"
"NDUFV22",1.05109808711191e-158,0.49336014306195,0.544,0.072,2.29706975957436e-154,"10","NDUFV2"
"ACTR3",1.2790762780911e-158,0.306706705108667,0.541,0.071,2.7952932981403e-154,"10","ACTR3"
"URGCP-MRPS24",1.78571116270711e-158,0.306715040277964,0.432,0.047,3.90249317498012e-154,"10","URGCP-MRPS24"
"RPS27L1",3.62369610657226e-158,0.599075127424212,0.548,0.075,7.91922547130302e-154,"10","RPS27L"
"ARL6IP1",4.1996566011413e-158,0.419499576671354,0.811,0.145,9.1779295361342e-154,"10","ARL6IP1"
"KMT2E1",4.44040778216483e-158,0.398039722676418,0.49,0.06,9.70406716714302e-154,"10","KMT2E"
"DDAH1",4.60507872892034e-158,0.289459239051298,0.328,0.027,1.00639390541825e-153,"10","DDAH1"
"LMAN2",6.51802604266953e-158,0.429672943234352,0.614,0.09,1.424449411365e-153,"10","LMAN2"
"SAV1",7.98853431091879e-158,0.469383219288454,0.282,0.02,1.74581428830819e-153,"10","SAV1"
"MINDY22",1.14183924378233e-157,0.57456434267431,0.514,0.066,2.4953754833619e-153,"10","MINDY2"
"FOXO3",1.7373066745796e-157,0.292440549231735,0.514,0.065,3.79671000662625e-153,"10","FOXO3"
"TFG",2.82746612536312e-157,0.324665653013678,0.568,0.078,6.17914447036856e-153,"10","TFG"
"JOSD1",4.35723071909557e-157,0.320633813131867,0.39,0.038,9.52229201351145e-153,"10","JOSD1"
"ZBTB44",5.36686385832251e-157,0.331867905241591,0.34,0.029,1.1728744275978e-152,"10","ZBTB44"
"MLEC",6.04674305751023e-157,0.42385967668413,0.479,0.057,1.32145522778829e-152,"10","MLEC"
"PPP1R11",6.33239337956493e-157,0.38807587445924,0.402,0.041,1.38388124917012e-152,"10","PPP1R11"
"SMARCA41",6.85997314687662e-157,0.438042394192962,0.444,0.05,1.49917853151842e-152,"10","SMARCA4"
"RNF181",7.55125617764835e-157,0.366664764999655,0.402,0.041,1.65025152506327e-152,"10","RNF181"
"SSNA1",7.82131333329193e-157,0.539513363722033,0.347,0.031,1.70926981585762e-152,"10","SSNA1"
"PTMS2",8.56876072530966e-157,0.726990552000261,0.564,0.079,1.87261696890917e-152,"10","PTMS"
"SEC61A12",1.23855876255654e-156,0.623964058648146,0.548,0.075,2.70674631969106e-152,"10","SEC61A1"
"RPL10P13",1.32563182904258e-156,0.557361411288422,0.34,0.03,2.89703579918966e-152,"10","RPL10P13"
"LAPTM4A1",1.36436292598215e-156,0.636533068084385,0.88,0.171,2.98167873844139e-152,"10","LAPTM4A"
"MAGI1",2.03581126522093e-156,0.445834746651785,0.313,0.025,4.44906193901382e-152,"10","MAGI1"
"NRIP1",2.11391442692373e-156,0.342935133614949,0.305,0.024,4.61974858859911e-152,"10","NRIP1"
"SLC35A4",3.84459582182489e-156,0.494805614010408,0.293,0.022,8.40197970901612e-152,"10","SLC35A4"
"POLDIP3",4.78187081130504e-156,0.484884583927791,0.317,0.026,1.0450300471026e-151,"10","POLDIP3"
"CLTB",5.26964040224056e-156,0.422178756068482,0.44,0.049,1.15162721350565e-151,"10","CLTB"
"GNB22",5.82094017031095e-156,0.659130977617729,0.521,0.068,1.27210826481976e-151,"10","GNB2"
"DYNLT1",6.9269674595523e-156,0.266326517631883,0.625,0.094,1.51381946861056e-151,"10","DYNLT1"
"TP53INP2",6.96489079999145e-156,0.380037656408596,0.301,0.023,1.52210723543013e-151,"10","TP53INP2"
"HNRNPD1",7.37114679552586e-156,0.342825340760903,0.544,0.073,1.61089042069422e-151,"10","HNRNPD"
"DUOX2",8.54929463277546e-156,1.01171030459602,0.602,0.087,1.86836284904675e-151,"10","DUOX2"
"MAP3K20",1.0254380063427e-155,0.487526355264176,0.382,0.038,2.24099221906134e-151,"10","MAP3K20"
"LPGAT11",1.07114367035706e-155,0.446686565631474,0.475,0.057,2.34087737719831e-151,"10","LPGAT1"
"FGD5-AS1",1.0910759820773e-155,0.346140509403382,0.552,0.075,2.38443745123173e-151,"10","FGD5-AS1"
"CORO1B",1.55104836799156e-155,0.298278805057455,0.479,0.057,3.38966110340875e-151,"10","CORO1B"
"UQCRC21",2.37222136819683e-155,0.446722013893653,0.483,0.059,5.18425257805736e-151,"10","UQCRC2"
"UBE2R2",2.788449844892e-155,0.366733448470435,0.506,0.064,6.09387829102699e-151,"10","UBE2R2"
"AFTPH",3.21633946999672e-155,0.321591479417139,0.436,0.048,7.02898827773084e-151,"10","AFTPH"
"POR",4.41685173636292e-155,0.519007708448785,0.359,0.034,9.65258778464753e-151,"10","POR"
"TAX1BP1",4.70914615764779e-155,0.438828344639324,0.633,0.096,1.02913680129235e-150,"10","TAX1BP1"
"NUTF2",6.78175866337592e-155,0.41589081923579,0.405,0.042,1.48208553829417e-150,"10","NUTF2"
"IER5L",6.95596521633295e-155,0.338517003127341,0.502,0.062,1.5201566383774e-150,"10","IER5L"
"EIF3M",8.36844103997109e-155,0.347101173722734,0.459,0.053,1.82883910487528e-150,"10","EIF3M"
"HNRNPA13",8.61219313342373e-155,1.11835403737542,0.95,0.204,1.88210868737842e-150,"10","HNRNPA1"
"AL035078.1",8.7354887012624e-155,0.636730716631102,0.371,0.036,1.90905370077389e-150,"10","AL035078.1"
"IRAK1",1.11237669988272e-154,0.445216735007106,0.305,0.024,2.4309880399237e-150,"10","IRAK1"
"YWHAG1",1.12509295181721e-154,0.501459680536573,0.49,0.061,2.45877813690132e-150,"10","YWHAG"
"ZBTB7A2",1.44197755386211e-154,0.51810731611117,0.51,0.066,3.15129774621025e-150,"10","ZBTB7A"
"SUSD6",1.97885627022889e-154,0.347551967320965,0.363,0.034,4.32459249295823e-150,"10","SUSD6"
"TM7SF31",2.24170193573294e-154,0.424498396618218,0.417,0.045,4.89901541035078e-150,"10","TM7SF3"
"DOCK72",2.7243538274367e-154,0.644537904650622,0.529,0.071,5.95380285448018e-150,"10","DOCK7"
"UBXN62",2.74589770753235e-154,0.544814951658279,0.514,0.067,6.00088485004119e-150,"10","UBXN6"
"SSR22",3.40786293177878e-154,0.607779908824847,0.749,0.13,7.44754365110934e-150,"10","SSR2"
"OST42",4.07572833282524e-154,0.454184872275025,0.753,0.131,8.90709669855627e-150,"10","OST4"
"AC044787.12",4.58880339955269e-154,0.733767440089883,0.571,0.081,1.00283709493824e-149,"10","AC044787.1"
"PKN1",4.94769553332111e-154,0.390275365291658,0.336,0.029,1.081269381852e-149,"10","PKN1"
"CAPS",5.32230594507485e-154,0.288191540040398,0.274,0.019,1.16313674123666e-149,"10","CAPS"
"GATAD2A",5.54802607442585e-154,0.337963173501762,0.336,0.029,1.21246561830503e-149,"10","GATAD2A"
"SLC16A71",6.5430636628051e-154,0.45880387084312,0.653,0.102,1.42992113286943e-149,"10","SLC16A7"
"ELOB2",8.17831891688248e-154,0.494610414843962,0.587,0.084,1.7872898160955e-149,"10","ELOB"
"IFNAR1",1.06595770178239e-153,0.439301170453705,0.386,0.039,2.32954396147523e-149,"10","IFNAR1"
"RAB6A",1.35012648750806e-153,0.355577943817452,0.421,0.046,2.95056642580012e-149,"10","RAB6A"
"PRDX22",1.62662266165568e-153,0.525716795961938,0.564,0.079,3.55482116478233e-149,"10","PRDX2"
"PLOD11",1.63274547237798e-153,0.298612245241708,0.394,0.04,3.56820195533483e-149,"10","PLOD1"
"MIDN",2.17426875371413e-153,0.569205023539299,0.714,0.12,4.75164693436687e-149,"10","MIDN"
"SRSF31",2.32824836036451e-153,0.600362983791366,0.56,0.079,5.0881539667406e-149,"10","SRSF3"
"DERL1",4.27902398918469e-153,0.439847703689841,0.425,0.047,9.35137902596423e-149,"10","DERL1"
"STXBP2",4.49841399501027e-153,0.383119312322173,0.305,0.024,9.83083394469545e-149,"10","STXBP2"
"MXD4",4.85205706372675e-153,0.388680287358197,0.328,0.028,1.06036855070684e-148,"10","MXD4"
